holdepladsnr,navn,type nr,type navn,type ikon,etrs89koordinat øst,etrs89koordinat nord,wgs84koordinat bredde,wgs84koordinat længde,rejseplanen herfra,rejseplanen hertil,rejseplanen herframobil,rejseplanen hertilmobil,rejseplanen afgangstavle,rejseplanen ankomsttavle
8602623,Nakskov st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,637333,6078331,54.8332488732749,11.1381927924987,http://www.rejseplanen.dk/bin/query.exe/mn?S=8602623&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8602623&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8602623&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8602623&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602623&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602623&boardType=arr&time=now&start=yes
8602635,Ryde st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,652569,6073462,54.7851228605026,11.3726285739578,http://www.rejseplanen.dk/bin/query.exe/mn?S=8602635&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8602635&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8602635&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8602635&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602635&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602635&boardType=arr&time=now&start=yes
8602641,Sakskøbing st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,669414,6075357,54.7967326430007,11.6354025117242,http://www.rejseplanen.dk/bin/query.exe/mn?S=8602641&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8602641&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8602641&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8602641&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602641&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602641&boardType=arr&time=now&start=yes
8602645,Søllested st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,645888,6076118,54.8109591842674,11.2701606281977,http://www.rejseplanen.dk/bin/query.exe/mn?S=8602645&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8602645&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8602645&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8602645&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602645&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8602645&boardType=arr&time=now&start=yes
8603001,Brede st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,719444,6188678,55.7938036790211,12.5007352571314,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603001&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603001&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603001&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603001&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603001&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603001&boardType=arr&time=now&start=yes
8603003,Fuglevad st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,719268,6187626,55.7844486364888,12.4970870815628,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603003&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603003&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603003&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603003&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603003&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603003&boardType=arr&time=now&start=yes
8603007,Lyngby Lokal st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,719854,6186480,55.7739048598485,12.5054896585538,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603007&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603007&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603007&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603007&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603007&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603007&boardType=arr&time=now&start=yes
8603009,Nærum st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,721058,6191004,55.8139286837822,12.5283167572869,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603009&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603009&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603009&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603009&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603009&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603009&boardType=arr&time=now&start=yes
8603010,Nørgaardsvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,720345,6186130,55.7705426385034,12.5130193024956,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603010&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603010&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603010&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603010&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603010&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603010&boardType=arr&time=now&start=yes
8603011,Ravnholm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,720600,6189660,55.8020846276893,12.5199329581874,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603011&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603011&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603011&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603011&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603011&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603011&boardType=arr&time=now&start=yes
8603013,Ørholm st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,719927,6189347,55.7995841321072,12.5089643362991,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603013&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603013&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603013&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603013&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603013&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603013&boardType=arr&time=now&start=yes
8603505,Asnæs st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,656684,6187616,55.8086888802689,11.5002141822013,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603505&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603505&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603505&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603505&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603505&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603505&boardType=arr&time=now&start=yes
8603513,Fårevejle st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,654845,6185243,55.7879794793376,11.4695506995751,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603513&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603513&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603513&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603513&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603513&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603513&boardType=arr&time=now&start=yes
8603515,Gislinge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,659929,6178925,55.7296121550424,11.5468434294457,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603515&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603515&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603515&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603515&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603515&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603515&boardType=arr&time=now&start=yes
8603517,Grevinge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,659901,6187081,55.802832854986,11.5511771548949,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603517&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603517&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603517&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603517&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603517&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603517&boardType=arr&time=now&start=yes
8603525,Højby Sj. st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,662744,6199219,55.9108335085123,11.603764761752,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603525&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603525&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603525&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603525&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603525&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603525&boardType=arr&time=now&start=yes
8603527,Hørve st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,654154,6181264,55.752480686964,11.4562933116416,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603527&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603527&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603527&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603527&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603527&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603527&boardType=arr&time=now&start=yes
8603543,Ny Hagested st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,662882,6178943,55.7287903911924,11.5938266075279,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603543&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603543&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603543&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603543&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603543&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603543&boardType=arr&time=now&start=yes
8603545,Nykøbing Sjælland st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,666993,6200570,55.9215040910685,11.6724976660755,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603545&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603545&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603545&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603545&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603545&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603545&boardType=arr&time=now&start=yes
8603547,Nr. Asmindrup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,663031,6196132,55.8830281498355,11.6064916259204,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603547&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603547&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603547&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603547&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603547&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603547&boardType=arr&time=now&start=yes
8603550,Nyled st (Nykøbing Sjælland),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,665918,6200586,55.9220195261578,11.6553244035066,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603550&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603550&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603550&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603550&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603550&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603550&boardType=arr&time=now&start=yes
8603555,Sommerland Sjælland st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,662792,6197824,55.89829603955,11.6036923331459,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603555&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603555&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603555&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603555&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603555&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603555&boardType=arr&time=now&start=yes
8603557,Stenhus st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,668838,6177687,55.7154792859749,11.6877833821928,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603557&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603557&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603557&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603557&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603557&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603557&boardType=arr&time=now&start=yes
8603559,Svinninge st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,654951,6178053,55.7234012210894,11.4671594825896,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603559&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603559&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603559&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603559&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603559&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603559&boardType=arr&time=now&start=yes
8603565,Vig st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,661623,6192663,55.8523646470923,11.5819389497911,http://www.rejseplanen.dk/bin/query.exe/mn?S=8603565&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8603565&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8603565&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8603565&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603565&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8603565&boardType=arr&time=now&start=yes
8604102,Bunken st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,585944,6388414,57.6298572761139,10.4392309572167,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604102&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604102&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604102&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604102&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604102&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604102&boardType=arr&time=now&start=yes
8604103,Frederikshavnsvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,593139,6399131,57.7246587426867,10.5638089077545,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604103&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604103&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604103&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604103&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604103&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604103&boardType=arr&time=now&start=yes
8604105,Hulsig st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,587295,6391752,57.6595718347503,10.463052230021,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604105&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604105&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604105&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604105&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604105&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604105&boardType=arr&time=now&start=yes
8604109,Jerup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,584861,6377543,57.532441903904,10.4173004201277,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604109&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604109&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604109&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604109&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604109&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604109&boardType=arr&time=now&start=yes
8604111,Napstjært st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,584271,6380031,57.5548943384554,10.4083116859689,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604111&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604111&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604111&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604111&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604111&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604111&boardType=arr&time=now&start=yes
8604113,Rimmen st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,586583,6374526,57.5050235360127,10.4449781277087,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604113&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604113&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604113&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604113&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604113&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604113&boardType=arr&time=now&start=yes
8604115,Skagen st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,594825,6399087,57.7239110707718,10.5920872007387,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604115&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604115&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604115&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604115&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604115&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604115&boardType=arr&time=now&start=yes
8604117,Strandby st (Frederikshavn),3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,589342,6372899,57.4898780040407,10.490409803686,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604117&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604117&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604117&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604117&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604117&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604117&boardType=arr&time=now&start=yes
8604119,Ålbæk st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,584186,6384231,57.5926259605428,10.4083477433705,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604119&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604119&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604119&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604119&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604119&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604119&boardType=arr&time=now&start=yes
8604701,Billum st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,457878,6163665,55.6170723611803,8.33121162021209,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604701&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604701&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604701&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604701&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604701&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604701&boardType=arr&time=now&start=yes
8604702,Boulevarden st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,466023,6164343,55.6238011133869,8.46044228484322,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604702&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604702&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604702&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604702&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604702&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604702&boardType=arr&time=now&start=yes
8604704,Dyreby st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,455890,6172891,55.699789749416,8.2981684024355,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604704&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604704&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604704&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604704&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604704&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604704&boardType=arr&time=now&start=yes
8604706,Frisvadvej st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,467709,6164748,55.6275549178079,8.48716736603344,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604706&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604706&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604706&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604706&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604706&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604706&boardType=arr&time=now&start=yes
8604711,Henne st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,456285,6174069,55.7104094972901,8.3042646809922,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604711&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604711&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604711&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604711&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604711&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604711&boardType=arr&time=now&start=yes
8604715,Hyllerslev st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,462285,6164658,55.6263559794605,8.40104281723052,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604715&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604715&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604715&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604715&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604715&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604715&boardType=arr&time=now&start=yes
8604717,Janderup st,3,Station,http://geo.oiorest.dk/img/RP_pictogram_tog web.png,460567,6164288,55.6228953183691,8.37381380882524,http://www.rejseplanen.dk/bin/query.exe/mn?S=8604717&start=yes,http://www.rejseplanen.dk/bin/query.exe/mn?Z=8604717&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?S=8604717&start=yes,http://www.rejseplanen.dk/mobil-bin/query.exe/mox?Z=8604717&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604717&boardType=dep&time=now&start=yes,http://www.rejseplanen.dk/bin/stboard.exe/mn?ml=m&input=8604717&boardType=arr&time=now&start=yes
